pair,mode,subject,acc,kappa,f1,sens,spec,pred1,p_chance,n,proximity,joints
WFE/SAA,fbc,5,53.75,0.07499999999999996,0.5285873546743112,40.0,67.5,36.25,0.28821531309419657,80,distant,wrist-shoulder
WFE/SAA,fbc,6,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,distant,wrist-shoulder
WFE/SAA,fbc,7,63.74999999999999,0.2749999999999999,0.6369895165075887,67.5,60.0,53.75,0.00915804875845816,80,distant,wrist-shoulder
WFE/SAA,fbc,8,55.00000000000001,0.10000000000000009,0.5454545454545454,65.0,45.0,60.0,0.21702112767273937,80,distant,wrist-shoulder
WFE/SAA,fbc,9,51.24999999999999,0.02499999999999991,0.5087387812942843,42.5,60.0,41.25,0.4555360606130464,80,distant,wrist-shoulder
WFE/SAA,fbc,10,60.0,0.19999999999999996,0.5989974937343359,65.0,55.00000000000001,55.00000000000001,0.04645594111027311,80,distant,wrist-shoulder
WFE/SAA,fbc,11,57.49999999999999,0.1499999999999999,0.575,57.49999999999999,57.49999999999999,50.0,0.10925901973935187,80,distant,wrist-shoulder
WFE/SAA,fbc,12,63.74999999999999,0.2749999999999999,0.6374433505235193,62.5,65.0,48.75,0.00915804875845816,80,distant,wrist-shoulder
WFE/SAA,fbc,13,51.24999999999999,0.02499999999999991,0.5124238162212846,52.5,50.0,51.24999999999999,0.4555360606130464,80,distant,wrist-shoulder
WFE/SAA,fbc,14,48.75,-0.025000000000000022,0.48677828195900485,45.0,52.5,46.25,0.6312228455078387,80,distant,wrist-shoulder
WFE/SAA,fbc,15,52.5,0.050000000000000044,0.5202020202020202,62.5,42.5,60.0,0.3687771544921613,80,distant,wrist-shoulder
WFE/SAA,fbc,16,53.75,0.07499999999999996,0.5374277230817315,55.00000000000001,52.5,51.24999999999999,0.28821531309419657,80,distant,wrist-shoulder
WFE/SAA,fbc,17,52.5,0.050000000000000044,0.5247029393370857,55.00000000000001,50.0,52.5,0.3687771544921613,80,distant,wrist-shoulder
WFE/SAA,fbc,18,66.25,0.32499999999999996,0.6611764705882353,72.5,60.0,56.25,0.0024340770747797117,80,distant,wrist-shoulder
WFE/SFE,fbc,1,51.11111111111111,0.022222222222222143,0.5108695652173914,48.888888888888886,53.333333333333336,47.77777777777778,0.4580644385056452,90,distant,wrist-shoulder
WFE/SFE,fbc,2,51.24999999999999,0.02499999999999991,0.5118134877171022,47.5,55.00000000000001,46.25,0.4555360606130464,80,distant,wrist-shoulder
WFE/SFE,fbc,3,68.75,0.375,0.6870599280237835,65.0,72.5,46.25,0.0005263674286766723,80,distant,wrist-shoulder
WFE/SFE,fbc,4,73.75,0.4750000000000001,0.7374589779653071,75.0,72.5,51.24999999999999,1.2645551282335301e-05,80,distant,wrist-shoulder
WFE/SFE,fbc,5,64.19753086419753,0.28405973788479116,0.6419753086419753,63.41463414634146,65.0,49.382716049382715,0.006999736859993468,81,distant,wrist-shoulder
WFE/SFE,fbc,6,63.74999999999999,0.2749999999999999,0.6374433505235193,65.0,62.5,51.24999999999999,0.00915804875845816,80,distant,wrist-shoulder
WFE/SFE,fbc,7,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,distant,wrist-shoulder
WFE/SFE,fbc,8,52.5,0.050000000000000044,0.5099935525467441,70.0,35.0,67.5,0.3687771544921613,80,distant,wrist-shoulder
WFE/SFE,fbc,9,55.00000000000001,0.10000000000000009,0.5428571428571428,42.5,67.5,37.5,0.21702112767273937,80,distant,wrist-shoulder
WFE/SFE,fbc,10,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,distant,wrist-shoulder
WFE/SFE,fbc,11,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,distant,wrist-shoulder
WFE/SFE,fbc,12,52.5,0.050000000000000044,0.5247029393370857,50.0,55.00000000000001,47.5,0.3687771544921613,80,distant,wrist-shoulder
WFE/SFE,fbc,13,63.74999999999999,0.2749999999999999,0.6374433505235193,62.5,65.0,48.75,0.00915804875845816,80,distant,wrist-shoulder
WFE/SFE,fbc,14,48.75,-0.025000000000000022,0.4874199093608376,50.0,47.5,51.24999999999999,0.6312228455078387,80,distant,wrist-shoulder
WFE/SFE,fbc,15,51.24999999999999,0.02499999999999991,0.5118134877171022,55.00000000000001,47.5,53.75,0.4555360606130464,80,distant,wrist-shoulder
WFE/SFE,fbc,16,55.00000000000001,0.10000000000000009,0.5454545454545454,45.0,65.0,40.0,0.21702112767273937,80,distant,wrist-shoulder
WFE/SFE,fbc,17,48.75,-0.025000000000000022,0.47762382544991244,62.5,35.0,63.74999999999999,0.6312228455078387,80,distant,wrist-shoulder
WFE/SFE,fbc,18,75.0,0.5,0.7498436522826767,72.5,77.5,47.5,4.290279933524806e-06,80,distant,wrist-shoulder
WFE/SPS,fbc,1,58.88888888888889,0.1777777777777778,0.5888381281639709,57.77777777777777,60.0,48.888888888888886,0.05667217702171029,90,distant,wrist-shoulder
WFE/SPS,fbc,2,50.0,0.0,0.4949494949494949,40.0,60.0,40.0,0.5444639393869536,80,distant,wrist-shoulder
WFE/SPS,fbc,3,70.0,0.3999999999999999,0.6983029541169076,62.5,77.5,42.5,0.0002257586359574054,80,distant,wrist-shoulder
WFE/SPS,fbc,4,73.75,0.4750000000000001,0.7364705882352941,80.0,67.5,56.25,1.2645551282335301e-05,80,distant,wrist-shoulder
WFE/SPS,fbc,5,62.5,0.25,0.6212121212121212,52.5,72.5,40.0,0.016496309213238095,80,distant,wrist-shoulder
WFE/SPS,fbc,6,53.75,0.07499999999999996,0.5368486934751995,50.0,57.49999999999999,46.25,0.28821531309419657,80,distant,wrist-shoulder
WFE/SPS,fbc,7,72.5,0.44999999999999996,0.7243107769423559,77.5,67.5,55.00000000000001,3.505286989959981e-05,80,distant,wrist-shoulder
WFE/SPS,fbc,8,50.0,0.0,0.4996873045653534,52.5,47.5,52.5,0.5444639393869536,80,distant,wrist-shoulder
WFE/SPS,fbc,9,56.25,0.125,0.5607843137254902,50.0,62.5,43.75,0.15715328993196853,80,distant,wrist-shoulder
WFE/SPS,fbc,10,58.75,0.17500000000000004,0.5858823529411765,52.5,65.0,43.75,0.07281772720149135,80,distant,wrist-shoulder
WFE/SPS,fbc,11,61.25000000000001,0.2250000000000001,0.6124394436630723,62.5,60.0,51.24999999999999,0.028332213172560572,80,distant,wrist-shoulder
WFE/SPS,fbc,12,71.25,0.42500000000000004,0.7124550711048601,72.5,70.0,51.24999999999999,9.155828206487555e-05,80,distant,wrist-shoulder
WFE/SPS,fbc,13,66.25,0.32499999999999996,0.6624472573839661,67.5,65.0,51.24999999999999,0.0024340770747797117,80,distant,wrist-shoulder
WFE/SPS,fbc,14,52.5,0.050000000000000044,0.5238095238095238,57.49999999999999,47.5,55.00000000000001,0.3687771544921613,80,distant,wrist-shoulder
WFE/SPS,fbc,15,47.5,-0.050000000000000044,0.4666666666666667,60.0,35.0,62.5,0.7117846869058034,80,distant,wrist-shoulder
WFE/SPS,fbc,16,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,distant,wrist-shoulder
WFE/SPS,fbc,17,61.25000000000001,0.2250000000000001,0.6119543107494915,57.49999999999999,65.0,46.25,0.028332213172560572,80,distant,wrist-shoulder
WFE/SPS,fbc,18,66.25,0.32499999999999996,0.6611764705882353,60.0,72.5,43.75,0.0024340770747797117,80,distant,wrist-shoulder
WFE/WAA,fbc,1,54.44444444444444,0.0888888888888888,0.5439377085650723,51.11111111111111,57.77777777777777,46.666666666666664,0.23039623635948556,90,same,wrist-wrist
WFE/WAA,fbc,2,55.00000000000001,0.10000000000000009,0.5488721804511278,60.0,50.0,55.00000000000001,0.21702112767273937,80,same,wrist-wrist
WFE/WAA,fbc,3,56.25,0.125,0.5624316299421784,55.00000000000001,57.49999999999999,48.75,0.15715328993196853,80,same,wrist-wrist
WFE/WAA,fbc,4,51.24999999999999,0.02499999999999991,0.5124238162212846,50.0,52.5,48.75,0.4555360606130464,80,same,wrist-wrist
WFE/WAA,fbc,5,58.75,0.17500000000000004,0.5858823529411765,52.5,65.0,43.75,0.07281772720149135,80,same,wrist-wrist
WFE/WAA,fbc,6,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,same,wrist-wrist
WFE/WAA,fbc,7,58.75,0.17500000000000004,0.5858823529411765,65.0,52.5,56.25,0.07281772720149135,80,same,wrist-wrist
WFE/WAA,fbc,8,56.25,0.125,0.5607843137254902,62.5,50.0,56.25,0.15715328993196853,80,same,wrist-wrist
WFE/WAA,fbc,9,58.75,0.17500000000000004,0.5843174303259329,50.0,67.5,41.25,0.07281772720149135,80,same,wrist-wrist
WFE/WAA,fbc,10,58.75,0.17500000000000004,0.5869191049913942,55.00000000000001,62.5,46.25,0.07281772720149135,80,same,wrist-wrist
WFE/WAA,fbc,11,60.0,0.19999999999999996,0.5989974937343359,65.0,55.00000000000001,55.00000000000001,0.04645594111027311,80,same,wrist-wrist
WFE/WAA,fbc,12,60.0,0.19999999999999996,0.5997498436522827,57.49999999999999,62.5,47.5,0.04645594111027311,80,same,wrist-wrist
WFE/WAA,fbc,13,57.49999999999999,0.1499999999999999,0.5707070707070707,67.5,47.5,60.0,0.10925901973935187,80,same,wrist-wrist
WFE/WAA,fbc,14,55.00000000000001,0.10000000000000009,0.549718574108818,57.49999999999999,52.5,52.5,0.21702112767273937,80,same,wrist-wrist
WFE/WAA,fbc,15,51.24999999999999,0.02499999999999991,0.4992778045257583,67.5,35.0,66.25,0.4555360606130464,80,same,wrist-wrist
WFE/WAA,fbc,16,57.49999999999999,0.1499999999999999,0.5652173913043479,42.5,72.5,35.0,0.10925901973935187,80,same,wrist-wrist
WFE/WAA,fbc,17,60.0,0.19999999999999996,0.5989974937343359,65.0,55.00000000000001,55.00000000000001,0.04645594111027311,80,same,wrist-wrist
WFE/WAA,fbc,18,70.0,0.3999999999999999,0.6992481203007519,65.0,75.0,45.0,0.0002257586359574054,80,same,wrist-wrist
EFE/SAA,cwt,1,53.333333333333336,0.06666666666666665,0.5275,64.44444444444444,42.22222222222222,61.111111111111114,0.29920585911675956,90,adjacent,elbow-shoulder
EFE/SAA,cwt,2,55.00000000000001,0.10000000000000009,0.549718574108818,57.49999999999999,52.5,52.5,0.21702112767273937,80,adjacent,elbow-shoulder
EFE/SAA,cwt,3,70.0,0.3999999999999999,0.699812382739212,72.5,67.5,52.5,0.0002257586359574054,80,adjacent,elbow-shoulder
EFE/SAA,cwt,4,65.0,0.30000000000000004,0.6497811131957474,62.5,67.5,47.5,0.004841424961528786,80,adjacent,elbow-shoulder
EFE/SAA,cwt,5,46.25,-0.07499999999999996,0.46039215686274515,40.0,52.5,43.75,0.7829788723272606,80,adjacent,elbow-shoulder
EFE/SAA,cwt,6,52.5,0.050000000000000044,0.5238095238095238,57.49999999999999,47.5,55.00000000000001,0.3687771544921613,80,adjacent,elbow-shoulder
EFE/SAA,cwt,7,66.25,0.32499999999999996,0.6611764705882353,60.0,72.5,43.75,0.0024340770747797117,80,adjacent,elbow-shoulder
EFE/SAA,cwt,8,45.0,-0.09999999999999998,0.4373401534526854,60.0,30.0,65.0,0.8428467100680315,80,adjacent,elbow-shoulder
EFE/SAA,cwt,9,63.74999999999999,0.2749999999999999,0.6369895165075887,60.0,67.5,46.25,0.00915804875845816,80,adjacent,elbow-shoulder
EFE/SAA,cwt,10,61.25000000000001,0.2250000000000001,0.6075328374742839,50.0,72.5,38.75,0.028332213172560572,80,adjacent,elbow-shoulder
EFE/SAA,cwt,11,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,adjacent,elbow-shoulder
EFE/SAA,cwt,12,50.0,0.0,0.4987468671679198,55.00000000000001,45.0,55.00000000000001,0.5444639393869536,80,adjacent,elbow-shoulder
EFE/SAA,cwt,13,53.75,0.07499999999999996,0.5356862745098039,60.0,47.5,56.25,0.28821531309419657,80,adjacent,elbow-shoulder
EFE/SAA,cwt,14,57.49999999999999,0.1499999999999999,0.5747342088805503,55.00000000000001,60.0,47.5,0.10925901973935187,80,adjacent,elbow-shoulder
EFE/SAA,cwt,15,52.5,0.050000000000000044,0.525,52.5,52.5,50.0,0.3687771544921613,80,adjacent,elbow-shoulder
EFE/SAA,cwt,16,53.75,0.07499999999999996,0.5374277230817315,52.5,55.00000000000001,48.75,0.28821531309419657,80,adjacent,elbow-shoulder
EFE/SAA,cwt,17,46.25,-0.07499999999999996,0.45835301527318534,55.00000000000001,37.5,58.75,0.7829788723272606,80,adjacent,elbow-shoulder
EFE/SAA,cwt,18,71.25,0.42500000000000004,0.7113725490196079,77.5,65.0,56.25,9.155828206487555e-05,80,adjacent,elbow-shoulder
EFE/SFE,cwt,1,55.55555555555556,0.11111111111111116,0.5553359683794465,57.77777777777777,53.333333333333336,52.22222222222223,0.1714165597103941,90,adjacent,elbow-shoulder
EFE/SFE,cwt,2,53.75,0.07499999999999996,0.5368486934751995,50.0,57.49999999999999,46.25,0.28821531309419657,80,adjacent,elbow-shoulder
EFE/SFE,cwt,3,70.0,0.3999999999999999,0.699812382739212,67.5,72.5,47.5,0.0002257586359574054,80,adjacent,elbow-shoulder
EFE/SFE,cwt,4,50.0,0.0,0.4996873045653534,52.5,47.5,52.5,0.5444639393869536,80,adjacent,elbow-shoulder
EFE/SFE,cwt,5,59.25925925925925,0.18729096989966548,0.5885793443127597,48.78048780487805,70.0,39.50617283950617,0.0596368341558822,81,adjacent,elbow-shoulder
EFE/SFE,cwt,6,60.0,0.19999999999999996,0.5997498436522827,62.5,57.49999999999999,52.5,0.04645594111027311,80,adjacent,elbow-shoulder
EFE/SFE,cwt,7,51.24999999999999,0.02499999999999991,0.5087387812942843,42.5,60.0,41.25,0.4555360606130464,80,adjacent,elbow-shoulder
EFE/SFE,cwt,8,43.75,-0.125,0.43670787044281023,47.5,40.0,53.75,0.8907409802606481,80,adjacent,elbow-shoulder
EFE/SFE,cwt,9,57.49999999999999,0.1499999999999999,0.5739348370927319,52.5,62.5,45.0,0.10925901973935187,80,adjacent,elbow-shoulder
EFE/SFE,cwt,10,68.75,0.375,0.685088962368131,60.0,77.5,41.25,0.0005263674286766723,80,adjacent,elbow-shoulder
EFE/SFE,cwt,11,53.75,0.07499999999999996,0.5339316643048339,45.0,62.5,41.25,0.28821531309419657,80,adjacent,elbow-shoulder
EFE/SFE,cwt,12,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,adjacent,elbow-shoulder
EFE/SFE,cwt,13,65.0,0.30000000000000004,0.6497811131957474,62.5,67.5,47.5,0.004841424961528786,80,adjacent,elbow-shoulder
EFE/SFE,cwt,14,56.25,0.125,0.5540691192865106,42.5,70.0,36.25,0.15715328993196853,80,adjacent,elbow-shoulder
EFE/SFE,cwt,15,47.5,-0.050000000000000044,0.4736842105263158,52.5,42.5,55.00000000000001,0.7117846869058034,80,adjacent,elbow-shoulder
EFE/SFE,cwt,16,63.74999999999999,0.2749999999999999,0.6369895165075887,67.5,60.0,53.75,0.00915804875845816,80,adjacent,elbow-shoulder
EFE/SFE,cwt,17,50.0,0.0,0.4987468671679198,55.00000000000001,45.0,55.00000000000001,0.5444639393869536,80,adjacent,elbow-shoulder
EFE/SFE,cwt,18,72.5,0.44999999999999996,0.7248280175109443,75.0,70.0,52.5,3.505286989959981e-05,80,adjacent,elbow-shoulder
EFE/SPS,cwt,1,45.55555555555556,-0.0888888888888889,0.4500561167227834,55.55555555555556,35.55555555555556,60.0,0.828583440289606,90,adjacent,elbow-shoulder
EFE/SPS,cwt,2,50.0,0.0,0.4996873045653534,47.5,52.5,47.5,0.5444639393869536,80,adjacent,elbow-shoulder
EFE/SPS,cwt,3,67.5,0.3500000000000001,0.6747967479674797,65.0,70.0,47.5,0.001162270644044352,80,adjacent,elbow-shoulder
EFE/SPS,cwt,4,50.0,0.0,0.5,50.0,50.0,50.0,0.5444639393869536,80,adjacent,elbow-shoulder
EFE/SPS,cwt,5,52.5,0.050000000000000044,0.5174603174603174,40.0,65.0,37.5,0.3687771544921613,80,adjacent,elbow-shoulder
EFE/SPS,cwt,6,65.0,0.30000000000000004,0.6491228070175439,70.0,60.0,55.00000000000001,0.004841424961528786,80,adjacent,elbow-shoulder
EFE/SPS,cwt,7,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,adjacent,elbow-shoulder
EFE/SPS,cwt,8,57.49999999999999,0.1499999999999999,0.5725958516656191,65.0,50.0,57.49999999999999,0.10925901973935187,80,adjacent,elbow-shoulder
EFE/SPS,cwt,9,70.0,0.3999999999999999,0.699812382739212,67.5,72.5,47.5,0.0002257586359574054,80,adjacent,elbow-shoulder
EFE/SPS,cwt,10,68.75,0.375,0.685088962368131,60.0,77.5,41.25,0.0005263674286766723,80,adjacent,elbow-shoulder
EFE/SPS,cwt,11,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,adjacent,elbow-shoulder
EFE/SPS,cwt,12,65.0,0.30000000000000004,0.6497811131957474,62.5,67.5,47.5,0.004841424961528786,80,adjacent,elbow-shoulder
EFE/SPS,cwt,13,58.75,0.17500000000000004,0.5869191049913942,62.5,55.00000000000001,53.75,0.07281772720149135,80,adjacent,elbow-shoulder
EFE/SPS,cwt,14,42.5,-0.15000000000000002,0.42174732872407295,35.0,50.0,42.5,0.9271822727985086,80,adjacent,elbow-shoulder
EFE/SPS,cwt,15,55.00000000000001,0.10000000000000009,0.53125,75.0,35.0,70.0,0.21702112767273937,80,adjacent,elbow-shoulder
EFE/SPS,cwt,16,60.0,0.19999999999999996,0.5989974937343359,55.00000000000001,65.0,45.0,0.04645594111027311,80,adjacent,elbow-shoulder
EFE/SPS,cwt,17,55.00000000000001,0.10000000000000009,0.5474544311753614,62.5,47.5,57.49999999999999,0.21702112767273937,80,adjacent,elbow-shoulder
EFE/SPS,cwt,18,66.25,0.32499999999999996,0.6620247222656861,62.5,70.0,46.25,0.0024340770747797117,80,adjacent,elbow-shoulder
EPS/EFE,cwt,1,63.33333333333333,0.2666666666666666,0.6321981424148607,68.88888888888889,57.77777777777777,55.55555555555556,0.007433376472813117,90,same,elbow-elbow
EPS/EFE,cwt,2,56.25,0.125,0.5624316299421784,57.49999999999999,55.00000000000001,51.24999999999999,0.15715328993196853,80,same,elbow-elbow
EPS/EFE,cwt,3,51.24999999999999,0.02499999999999991,0.5124238162212846,52.5,50.0,51.24999999999999,0.4555360606130464,80,same,elbow-elbow
EPS/EFE,cwt,4,71.25,0.42500000000000004,0.7124550711048601,70.0,72.5,48.75,9.155828206487555e-05,80,same,elbow-elbow
EPS/EFE,cwt,5,60.0,0.19999999999999996,0.6,60.0,60.0,50.0,0.04645594111027311,80,same,elbow-elbow
EPS/EFE,cwt,6,60.0,0.19999999999999996,0.5977372721558768,67.5,52.5,57.49999999999999,0.04645594111027311,80,same,elbow-elbow
EPS/EFE,cwt,7,45.0,-0.09999999999999998,0.44688874921433064,37.5,52.5,42.5,0.8428467100680315,80,same,elbow-elbow
EPS/EFE,cwt,8,46.25,-0.07499999999999996,0.4617430762009075,50.0,42.5,53.75,0.7829788723272606,80,same,elbow-elbow
EPS/EFE,cwt,9,53.75,0.07499999999999996,0.5339316643048339,45.0,62.5,41.25,0.28821531309419657,80,same,elbow-elbow
EPS/EFE,cwt,10,47.5,-0.050000000000000044,0.475,47.5,47.5,50.0,0.7117846869058034,80,same,elbow-elbow
EPS/EFE,cwt,11,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,same,elbow-elbow
EPS/EFE,cwt,12,45.0,-0.09999999999999998,0.44965603502188867,47.5,42.5,52.5,0.8428467100680315,80,same,elbow-elbow
EPS/EFE,cwt,13,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,same,elbow-elbow
EPS/EFE,cwt,14,50.0,0.0,0.5,50.0,50.0,50.0,0.5444639393869536,80,same,elbow-elbow
EPS/EFE,cwt,15,52.5,0.050000000000000044,0.5223130106851037,60.0,45.0,57.49999999999999,0.3687771544921613,80,same,elbow-elbow
EPS/EFE,cwt,16,62.5,0.25,0.6240601503759399,57.49999999999999,67.5,45.0,0.016496309213238095,80,same,elbow-elbow
EPS/EFE,cwt,17,56.25,0.125,0.5607843137254902,50.0,62.5,43.75,0.15715328993196853,80,same,elbow-elbow
EPS/EFE,cwt,18,53.75,0.07499999999999996,0.531571451178984,65.0,42.5,61.25000000000001,0.28821531309419657,80,same,elbow-elbow
EPS/SAA,cwt,1,64.44444444444444,0.288888888888889,0.6437407224146462,60.0,68.88888888888889,45.55555555555556,0.004022964066612547,90,adjacent,elbow-shoulder
EPS/SAA,cwt,2,56.25,0.125,0.5618838992332968,60.0,52.5,53.75,0.15715328993196853,80,adjacent,elbow-shoulder
EPS/SAA,cwt,3,85.0,0.7,0.849906191369606,87.5,82.5,52.5,6.008243175410135e-11,80,adjacent,elbow-shoulder
EPS/SAA,cwt,4,76.25,0.5249999999999999,0.7615686274509804,70.0,82.5,43.75,1.3659349614411326e-06,80,adjacent,elbow-shoulder
EPS/SAA,cwt,5,48.75,-0.025000000000000022,0.48677828195900485,52.5,45.0,53.75,0.6312228455078387,80,adjacent,elbow-shoulder
EPS/SAA,cwt,6,61.25000000000001,0.2250000000000001,0.6119543107494915,65.0,57.49999999999999,53.75,0.028332213172560572,80,adjacent,elbow-shoulder
EPS/SAA,cwt,7,65.0,0.30000000000000004,0.6497811131957474,67.5,62.5,52.5,0.004841424961528786,80,adjacent,elbow-shoulder
EPS/SAA,cwt,8,38.75,-0.22499999999999998,0.3756967670011149,52.5,25.0,63.74999999999999,0.9835036907867619,80,adjacent,elbow-shoulder
EPS/SAA,cwt,9,62.5,0.25,0.6247654784240151,60.0,65.0,47.5,0.016496309213238095,80,adjacent,elbow-shoulder
EPS/SAA,cwt,10,52.5,0.050000000000000044,0.525,52.5,52.5,50.0,0.3687771544921613,80,adjacent,elbow-shoulder
EPS/SAA,cwt,11,51.24999999999999,0.02499999999999991,0.5118134877171022,47.5,55.00000000000001,46.25,0.4555360606130464,80,adjacent,elbow-shoulder
EPS/SAA,cwt,12,41.25,-0.17500000000000004,0.4124081887794968,40.0,42.5,48.75,0.9535440588897269,80,adjacent,elbow-shoulder
EPS/SAA,cwt,13,65.0,0.30000000000000004,0.6491228070175439,70.0,60.0,55.00000000000001,0.004841424961528786,80,adjacent,elbow-shoulder
EPS/SAA,cwt,14,56.25,0.125,0.5607843137254902,62.5,50.0,56.25,0.15715328993196853,80,adjacent,elbow-shoulder
EPS/SAA,cwt,15,52.5,0.050000000000000044,0.525,52.5,52.5,50.0,0.3687771544921613,80,adjacent,elbow-shoulder
EPS/SAA,cwt,16,67.5,0.3500000000000001,0.6741854636591479,62.5,72.5,45.0,0.001162270644044352,80,adjacent,elbow-shoulder
EPS/SAA,cwt,17,57.49999999999999,0.1499999999999999,0.5747342088805503,60.0,55.00000000000001,52.5,0.10925901973935187,80,adjacent,elbow-shoulder
EPS/SAA,cwt,18,81.25,0.625,0.8122359568142701,85.0,77.5,53.75,7.05733420490698e-09,80,adjacent,elbow-shoulder
EPS/SFE,cwt,1,57.77777777777777,0.15555555555555545,0.5769421078673924,62.22222222222222,53.333333333333336,54.44444444444444,0.08512119752303683,90,adjacent,elbow-shoulder
EPS/SFE,cwt,2,56.25,0.125,0.5618838992332968,60.0,52.5,53.75,0.15715328993196853,80,adjacent,elbow-shoulder
EPS/SFE,cwt,3,76.25,0.5249999999999999,0.762462884825754,77.5,75.0,51.24999999999999,1.3659349614411326e-06,80,adjacent,elbow-shoulder
EPS/SFE,cwt,4,72.5,0.44999999999999996,0.7243107769423559,67.5,77.5,45.0,3.505286989959981e-05,80,adjacent,elbow-shoulder
EPS/SFE,cwt,5,59.25925925925925,0.1848124428179323,0.5923440597834375,60.97560975609756,57.49999999999999,51.85185185185185,0.0596368341558822,81,adjacent,elbow-shoulder
