pair,model,window,mean_acc,sd_acc,n_subjects
HOC_SPS,conformer_a,1500,70.89506172839506,10.886956926264508,18
HOC_SPS,conformer_a,3000,72.19135802469135,8.005755968114174,18
HOC_SPS,conformer_a,4000,70.85648148148147,12.03419031613662,18
HOC_SPS,conformer_a,avg,69.79166666666667,9.612793061393575,18
HOC_SPS,conformer_b,800,66.95216049382717,12.296129061682677,18
HOC_SPS,conformer_b,1500,70.61728395061728,12.442516903837564,18
HOC_SPS,conformer_b,3000,70.56327160493828,9.991426088179743,18
HOC_SPS,conformer_b,4000,69.83796296296296,8.530916105162374,18
HOC_SPS,conformer_b,avg,69.49266975308643,9.406892760154276,18
HOC_SPS,conformer_b_cwt,800,63.973765432098766,9.50159788678528,18
HOC_SPS,conformer_b_cwt,1500,66.38117283950618,7.92268035298859,18
HOC_SPS,conformer_b_cwt,3000,62.10648148148149,10.544289007924785,18
HOC_SPS,conformer_b_cwt,4000,60.81018518518519,10.623411282820157,18
HOC_SPS,conformer_b_cwt,avg,63.3179012345679,7.480800875419321,18
HOC_SAA,conformer_a,800,66.62037037037037,10.459118290291599,18
HOC_SAA,conformer_a,1500,74.92283950617283,9.81158998692322,18
HOC_SAA,conformer_a,3000,75.12345679012346,9.453437770324538,18
HOC_SAA,conformer_a,4000,74.29783950617283,10.355700919568132,18
HOC_SAA,conformer_a,avg,72.74112654320987,9.105174082136765,18
HOC_SAA,conformer_b,800,69.10493827160494,10.71010675343128,18
HOC_SAA,conformer_b,1500,73.37962962962962,8.738775350470943,18
HOC_SAA,conformer_b,3000,74.84567901234567,8.010904096469426,18
HOC_SAA,conformer_b,4000,72.60802469135803,9.297510857304385,18
HOC_SAA,conformer_b,avg,72.48456790123457,7.8853513466914205,18
HOC_SAA,conformer_b_cwt,800,64.17438271604938,10.195914951357326,18
HOC_SAA,conformer_b_cwt,1500,67.62345679012346,9.989201787133204,18
HOC_SAA,conformer_b_cwt,3000,66.18827160493828,10.395918576698095,18
HOC_SAA,conformer_b_cwt,4000,65.71759259259258,11.073696196764772,18
HOC_SAA,conformer_b_cwt,avg,65.92592592592592,8.57082607160744,18
HOC_SFE,conformer_a,800,67.98439643347052,9.463814290968005,18
HOC_SFE,conformer_a,1500,70.18861454046639,11.754975226329615,18
HOC_SFE,conformer_a,3000,69.73936899862825,11.483600501694166,18
HOC_SFE,conformer_a,4000,70.45610425240054,11.067896908635802,18
HOC_SFE,conformer_a,avg,69.59212105624141,10.121209411280418,18
HOC_SFE,conformer_b,800,70.0480109739369,9.680277596789928,18
HOC_SFE,conformer_b,1500,71.22770919067216,10.916961504883258,18
HOC_SFE,conformer_b,3000,70.49039780521262,10.732732883293638,18
HOC_SFE,conformer_b,4000,69.59790809327848,10.498248235978664,18
HOC_SFE,conformer_b,avg,70.34100651577504,9.476361994455537,18
HOC_SFE,conformer_b_cwt,800,60.445816186556925,8.94293062762588,18
HOC_SFE,conformer_b_cwt,1500,59.280692729766805,8.429757540293368,18
